"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,5.400151,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1.876992,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1.534306,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4.188292,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,3.97217,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2.31311,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,6.13297,,
"RUS","Russia","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3.24366,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,919.2447,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,840.3464,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,891.6916,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,956.5772,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,986.302,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1064.75,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1093.936,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1057.459,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1083.664,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1110.722,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1123.986,,
"RUS","Russia","YA99K4L1_ST","Financial and insurance activities (K)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1118.83,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,372.6756,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,336.7481,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,328.8397,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,360.5998,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,367.1179,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,402.6441,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,428.6785,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,454.5623,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,388.0422,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,558.7625,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,582.1214,,
"RUS","Russia","YA99N4L1_ST","Administrative and support service activities (N)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,633.9222,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,35.10863,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,17.91083,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,12.13114,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,15.94454,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,11.35263,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,13.73727,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,9.213169,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,15.7901,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,15.54525,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,16.53117,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,12.22669,,
"RUS","Russia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,6.85638,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4137.83,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4317.54,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4347.028,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4397.841,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4494.75,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,4396.917,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4354.751,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4419.725,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4450.432,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,4519.931,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,4550.478,,
"RUS","Russia","YA99Q4L1_ST","Human health and social work activities (Q)","FE","Females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,4542.361,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2.194,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4.565,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3.656,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3.093,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4.724,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3.674,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4.476,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4.188,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4.82,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,5.707,,
"AUS","Australia","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2.471,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1256.294,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1246.496,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1238.262,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1309.558,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1312.354,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1278.333,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1315.512,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1292.87,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1328.969,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1293.815,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1269.973,,
"RUS","Russia","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1294.55,,
"RUS","Russia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2117.013,,
"RUS","Russia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2049.129,,
"RUS","Russia","YA99M4L1_ST","Professional, scientific and technical activities (M)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2019.099,,
